sseqid	slen	sstart	send	qseqid	qlen	qstart	qend	pident	evalue	Sample
A200FVABXX:6:62:4512:157923#CAGATC/1	85	85	1	smNRPS-CC	5875	136	220	100	6.27e-35	V1.CD35.0
A200FVABXX:6:62:9210:178322#CAGATC/1	85	1	85	smNRPS-CC	5875	3325	3409	100	6.27e-35	V1.CD35.0
A200FVABXX:6:62:11001:191534#CAGATC/1	85	1	85	smNRPS-CC	5875	2808	2892	100	6.27e-35	V1.CD35.0
A200FVABXX:6:62:14881:195386#CAGATC/1	85	1	85	smNRPS-CC	5875	2623	2707	100	6.27e-35	V1.CD35.0
A200FVABXX:6:63:5479:26165#CAGATC/1	85	85	1	smNRPS-CC	5875	2150	2234	100	6.27e-35	V1.CD35.0
A200FVABXX:6:63:9731:44403#CAGATC/1	85	1	85	smNRPS-CC	5875	21	105	100	6.27e-35	V1.CD35.0
A200FVABXX:6:63:15435:54765#CAGATC/1	85	85	1	smNRPS-CC	5875	2019	2103	100	6.27e-35	V1.CD35.0
A200FVABXX:6:63:5822:64065#CAGATC/1	85	85	1	smNRPS-CC	5875	840	924	100	6.27e-35	V1.CD35.0
A200FVABXX:6:63:9895:78127#CAGATC/1	85	1	85	smNRPS-CC	5875	5444	5528	100	6.27e-35	V1.CD35.0
A200FVABXX:6:63:16373:94660#CAGATC/1	85	85	1	smNRPS-CC	5875	2999	3083	100	6.27e-35	V1.CD35.0
A200FVABXX:6:63:11779:123008#CAGATC/1	85	85	1	smNRPS-CC	5875	2089	2173	100	6.27e-35	V1.CD35.0
A200FVABXX:6:63:6581:125236#CAGATC/1	85	85	1	smNRPS-CC	5875	1721	1805	100	6.27e-35	V1.CD35.0
A200FVABXX:6:63:18499:131156#CAGATC/1	85	1	85	smNRPS-CC	5875	3626	3710	100	6.27e-35	V1.CD35.0
A200FVABXX:6:63:3258:153736#CAGATC/1	85	1	85	smNRPS-CC	5875	542	626	100	6.27e-35	V1.CD35.0
A200FVABXX:6:63:6600:185061#CAGATC/1	85	85	1	smNRPS-CC	5875	1569	1653	100	6.27e-35	V1.CD35.0
A200FVABXX:6:63:6726:188278#CAGATC/1	85	1	85	smNRPS-CC	5875	4151	4235	100	6.27e-35	V1.CD35.0
A200FVABXX:6:64:15311:9005#CAGATC/1	85	1	85	smNRPS-CC	5875	294	378	100	6.27e-35	V1.CD35.0
A200FVABXX:6:64:11266:46253#CAGATC/1	85	85	1	smNRPS-CC	5875	2522	2606	100	6.27e-35	V1.CD35.0
A200FVABXX:6:64:18748:52658#CAGATC/1	85	1	85	smNRPS-CC	5875	4169	4253	100	6.27e-35	V1.CD35.0
A200FVABXX:6:64:12544:72202#CAGATC/1	85	1	85	smNRPS-CC	5875	5790	5874	100	6.27e-35	V1.CD35.0
A200FVABXX:6:64:17598:80106#CAGATC/1	85	1	85	smNRPS-CC	5875	5660	5744	100	6.27e-35	V1.CD35.0
A200FVABXX:6:64:18663:91896#CAGATC/1	85	1	85	smNRPS-CC	5875	5679	5763	100	6.27e-35	V1.CD35.0
A200FVABXX:6:64:3653:112347#CAGATC/1	85	1	85	smNRPS-CC	5875	2419	2503	100	6.27e-35	V1.CD35.0
A200FVABXX:6:64:2716:115765#CAGATC/1	85	1	85	smNRPS-CC	5875	5433	5517	100	6.27e-35	V1.CD35.0
A200FVABXX:6:64:12396:131336#CAGATC/1	85	1	85	smNRPS-CC	5875	2594	2678	100	6.27e-35	V1.CD35.0
A200FVABXX:6:64:1686:165308#CAGATC/1	85	85	1	smNRPS-CC	5875	4228	4312	100	6.27e-35	V1.CD35.0
A200FVABXX:6:64:10795:173229#CAGATC/1	85	85	1	smNRPS-CC	5875	4590	4674	100	6.27e-35	V1.CD35.0
A200FVABXX:6:64:11197:180830#CAGATC/1	85	85	1	smNRPS-CC	5875	466	550	100	6.27e-35	V1.CD35.0
A200FVABXX:6:65:1582:37760#CAGATC/1	85	1	85	smNRPS-CC	5875	5457	5541	100	6.27e-35	V1.CD35.0
A200FVABXX:6:65:4608:63911#CAGATC/1	85	1	85	smNRPS-CC	5875	4043	4127	100	6.27e-35	V1.CD35.0
A200FVABXX:6:65:9894:122858#CAGATC/1	85	1	85	smNRPS-CC	5875	3493	3577	100	6.27e-35	V1.CD35.0
A200FVABXX:6:65:9772:124533#CAGATC/1	85	1	85	smNRPS-CC	5875	2324	2408	100	6.27e-35	V1.CD35.0
A200FVABXX:6:65:12258:134508#CAGATC/1	85	1	85	smNRPS-CC	5875	4436	4520	100	6.27e-35	V1.CD35.0
A200FVABXX:6:65:12258:134508#CAGATC/2	85	85	1	smNRPS-CC	5875	4670	4754	100	6.27e-35	V1.CD35.0
A200FVABXX:6:65:10399:146023#CAGATC/1	85	85	1	smNRPS-CC	5875	4812	4896	100	6.27e-35	V1.CD35.0
A200FVABXX:6:65:1965:182862#CAGATC/1	85	1	85	smNRPS-CC	5875	3473	3557	100	6.27e-35	V1.CD35.0
A200FVABXX:6:66:6379:5251#CAGATC/1	85	85	1	smNRPS-CC	5875	3736	3820	100	6.27e-35	V1.CD35.0
A200FVABXX:6:66:10018:36144#CAGATC/1	85	85	1	smNRPS-CC	5875	4895	4979	100	6.27e-35	V1.CD35.0
A200FVABXX:6:66:1617:78143#CAGATC/1	85	85	1	smNRPS-CC	5875	2900	2984	100	6.27e-35	V1.CD35.0
A200FVABXX:6:66:9009:95482#CAGATC/1	85	85	1	smNRPS-CC	5875	3932	4016	100	6.27e-35	V1.CD35.0
A200FVABXX:6:66:19621:104882#CAGATC/1	85	1	85	smNRPS-CC	5875	4795	4879	100	6.27e-35	V1.CD35.0
A200FVABXX:6:66:6947:114872#CAGATC/1	85	85	1	smNRPS-CC	5875	3421	3505	100	6.27e-35	V1.CD35.0
A200FVABXX:6:66:15273:123550#CAGATC/1	85	1	85	smNRPS-CC	5875	5030	5114	100	6.27e-35	V1.CD35.0
A200FVABXX:6:66:2179:129206#CAGATC/1	85	1	85	smNRPS-CC	5875	4398	4482	100	6.27e-35	V1.CD35.0
A200FVABXX:6:66:2943:157960#CAGATC/1	85	1	85	smNRPS-CC	5875	335	419	100	6.27e-35	V1.CD35.0
A200FVABXX:6:66:18379:185620#CAGATC/1	85	85	1	smNRPS-CC	5875	2433	2517	100	6.27e-35	V1.CD35.0
A200FVABXX:6:66:7702:190248#CAGATC/1	85	85	1	smNRPS-CC	5875	559	643	100	6.27e-35	V1.CD35.0
A200FVABXX:6:66:5454:190595#CAGATC/1	85	85	1	smNRPS-CC	5875	2544	2628	100	6.27e-35	V1.CD35.0
A200FVABXX:6:67:5973:4015#CAGATC/1	85	85	1	smNRPS-CC	5875	4642	4726	100	6.27e-35	V1.CD35.0
A200FVABXX:6:67:11546:13767#CAGATC/1	85	1	85	smNRPS-CC	5875	4527	4611	100	6.27e-35	V1.CD35.0
A200FVABXX:6:67:11468:19246#CAGATC/1	85	85	1	smNRPS-CC	5875	667	751	100	6.27e-35	V1.CD35.0
A200FVABXX:6:67:5639:32124#CAGATC/1	85	1	85	smNRPS-CC	5875	141	225	100	6.27e-35	V1.CD35.0
A200FVABXX:6:67:16930:45089#CAGATC/1	85	85	1	smNRPS-CC	5875	3839	3923	100	6.27e-35	V1.CD35.0
A200FVABXX:6:67:16930:45089#CAGATC/2	85	1	85	smNRPS-CC	5875	3588	3672	100	6.27e-35	V1.CD35.0
A200FVABXX:6:67:6040:51616#CAGATC/1	85	1	85	smNRPS-CC	5875	83	167	100	6.27e-35	V1.CD35.0
A200FVABXX:6:67:2797:97131#CAGATC/1	85	85	1	smNRPS-CC	5875	4889	4973	100	6.27e-35	V1.CD35.0
A200FVABXX:6:67:17205:106230#CAGATC/1	85	85	1	smNRPS-CC	5875	752	836	100	6.27e-35	V1.CD35.0
A200FVABXX:6:67:12808:111115#CAGATC/1	85	1	85	smNRPS-CC	5875	5197	5281	100	6.27e-35	V1.CD35.0
A200FVABXX:6:67:5963:130638#CAGATC/1	85	85	1	smNRPS-CC	5875	802	886	100	6.27e-35	V1.CD35.0
A200FVABXX:6:67:5406:162195#CAGATC/1	85	85	1	smNRPS-CC	5875	4425	4509	100	6.27e-35	V1.CD35.0
A200FVABXX:6:68:13926:19257#CAGATC/1	85	1	85	smNRPS-CC	5875	4233	4317	100	6.27e-35	V1.CD35.0
A200FVABXX:6:68:9569:21925#CAGATC/1	85	1	85	smNRPS-CC	5875	2848	2932	100	6.27e-35	V1.CD35.0
A200FVABXX:6:68:1801:59077#CAGATC/1	85	85	1	smNRPS-CC	5875	2770	2854	100	6.27e-35	V1.CD35.0
A200FVABXX:6:68:4226:150759#CAGATC/1	85	1	85	smNRPS-CC	5875	5381	5465	100	6.27e-35	V1.CD35.0
A200FVABXX:6:68:13201:162925#CAGATC/1	85	85	1	smNRPS-CC	5875	1399	1483	100	6.27e-35	V1.CD35.0
A200FVABXX:6:68:2587:169932#CAGATC/1	85	85	1	smNRPS-CC	5875	5340	5424	100	6.27e-35	V1.CD35.0
A200FVABXX:6:68:14501:172588#CAGATC/1	85	85	1	smNRPS-CC	5875	3026	3110	100	6.27e-35	V1.CD35.0
A200FVABXX:6:68:12140:175515#CAGATC/1	85	1	85	smNRPS-CC	5875	3619	3703	100	6.27e-35	V1.CD35.0
B200YWABXX:5:1:18263:90741#CAGATCA/2	85	1	85	smNRPS-CC	5875	5193	5277	100	6.27e-35	V1.CD35.0
B200YWABXX:5:2:20238:103964#CAGATCA/2	85	1	85	smNRPS-CC	5875	3109	3193	100	6.27e-35	V1.CD35.0
B200YWABXX:5:3:3488:158555#CAGATCA/2	88	88	1	smNRPS-CC	5875	1028	1115	98.864	6.27e-35	V1.CD35.0
B200YWABXX:5:3:15423:174588#CAGATCA/1	85	1	85	smNRPS-CC	5875	1240	1324	100	6.27e-35	V1.CD35.0
B200YWABXX:5:3:15423:174588#CAGATCA/2	85	85	1	smNRPS-CC	5875	1492	1576	100	6.27e-35	V1.CD35.0
B200YWABXX:5:4:8667:144488#CAGATCA/2	85	85	1	smNRPS-CC	5875	4412	4496	100	6.27e-35	V1.CD35.0
B200YWABXX:5:4:14829:154025#CAGATCA/2	90	88	1	smNRPS-CC	5875	4324	4411	98.864	6.27e-35	V1.CD35.0
B200YWABXX:5:6:19206:29700#CAGATCA/2	85	1	85	smNRPS-CC	5875	3498	3582	100	6.27e-35	V1.CD35.0
B200YWABXX:5:6:5666:82366#CAGATCA/2	85	1	85	smNRPS-CC	5875	4939	5023	100	6.27e-35	V1.CD35.0
B200YWABXX:5:7:17855:10241#CAGATCA/2	85	1	85	smNRPS-CC	5875	4408	4492	100	6.27e-35	V1.CD35.0
B200YWABXX:5:8:6951:41533#CAGATCA/2	85	85	1	smNRPS-CC	5875	236	320	100	6.27e-35	V1.CD35.0
B200YWABXX:5:25:5559:93186#CAGATCA/2	90	3	90	smNRPS-CC	5875	461	548	98.864	6.27e-35	V1.CD35.0
B200YWABXX:5:27:10018:21109#CAGATCA/2	90	88	1	smNRPS-CC	5875	4526	4613	98.864	6.27e-35	V1.CD35.0
B200YWABXX:5:41:13958:159413#CAGATCA/2	85	85	1	smNRPS-CC	5875	1871	1955	100	6.27e-35	V1.CD35.0
B200YWABXX:5:42:11302:32310#CAGATCA/2	85	85	1	smNRPS-CC	5875	3773	3857	100	6.27e-35	V1.CD35.0
B200YWABXX:5:43:4118:150339#CAGATCA/1	90	85	1	smNRPS-CC	5875	620	704	100	6.27e-35	V1.CD35.0
B200YWABXX:5:45:11465:40044#CAGATCA/2	85	85	1	smNRPS-CC	5875	4729	4813	100	6.27e-35	V1.CD35.0
B200YWABXX:5:45:17227:45116#CAGATCA/2	90	1	88	smNRPS-CC	5875	2698	2785	98.864	6.27e-35	V1.CD35.0
B200YWABXX:5:45:10991:83628#CAGATCA/1	88	1	88	smNRPS-CC	5875	119	206	98.864	6.27e-35	V1.CD35.0
B200YWABXX:5:45:4879:120868#CAGATCA/1	85	85	1	smNRPS-CC	5875	2854	2938	100	6.27e-35	V1.CD35.0
B200YWABXX:5:46:19223:118909#CAGATCA/2	85	85	1	smNRPS-CC	5875	3330	3414	100	6.27e-35	V1.CD35.0
B200YWABXX:5:61:6686:122698#CAGATCA/1	88	88	1	smNRPS-CC	5875	1739	1826	98.864	6.27e-35	V1.CD35.0
B200YWABXX:5:64:1710:124223#CAGATCA/2	85	85	1	smNRPS-CC	5875	638	722	100	6.27e-35	V1.CD35.0
B200YWABXX:5:64:4466:185901#CAGATCA/2	85	85	1	smNRPS-CC	5875	1844	1928	100	6.27e-35	V1.CD35.0
B200YWABXX:5:65:17513:6050#CAGATCA/2	90	3	90	smNRPS-CC	5875	461	548	98.864	6.27e-35	V1.CD35.0
A200FVABXX:6:23:8992:123447#CAGATC/1	85	85	1	smNRPS-CC	5875	4601	4685	100	6.27e-35	V1.CD35.0
A200FVABXX:6:28:10085:88721#CAGATC/1	85	85	1	smNRPS-CC	5875	1992	2076	100	6.27e-35	V1.CD35.0
A200FVABXX:6:42:5377:189918#CAGATC/1	85	85	1	smNRPS-CC	5875	1986	2070	100	6.27e-35	V1.CD35.0
A200FVABXX:6:47:13329:130352#CAGATC/1	85	85	1	smNRPS-CC	5875	4602	4686	100	6.27e-35	V1.CD35.0
A200FVABXX:6:3:20255:93536#CAGATC/2	89	1	89	smNRPS-CC	5875	1170	1258	98.876	1.74e-35	V1.CD35.0
A200FVABXX:6:4:17857:135161#CAGATC/2	86	86	1	smNRPS-CC	5875	5408	5493	100	1.74e-35	V1.CD35.0
A200FVABXX:6:8:11393:76180#CAGATC/2	89	1	86	smNRPS-CC	5875	3182	3267	100	1.74e-35	V1.CD35.0
A200FVABXX:6:24:3206:7759#CAGATC/2	89	1	89	smNRPS-CC	5875	2891	2979	98.876	1.74e-35	V1.CD35.0
A200FVABXX:6:26:14520:163702#CAGATC/2	86	1	86	smNRPS-CC	5875	4605	4690	100	1.74e-35	V1.CD35.0
A200FVABXX:6:63:5479:26165#CAGATC/2	89	1	89	smNRPS-CC	5875	1906	1994	98.876	1.74e-35	V1.CD35.0
A200FVABXX:6:63:6577:33350#CAGATC/2	90	89	1	smNRPS-CC	5875	2708	2796	98.876	1.74e-35	V1.CD35.0
B200YWABXX:5:5:13862:73756#CAGATCA/2	89	89	1	smNRPS-CC	5875	2638	2726	98.876	1.74e-35	V1.CD35.0
B200YWABXX:5:5:20842:87190#CAGATCA/1	90	1	86	smNRPS-CC	5875	4448	4533	100	1.74e-35	V1.CD35.0
B200YWABXX:5:8:10771:88340#CAGATCA/1	89	89	1	smNRPS-CC	5875	5720	5808	98.876	1.74e-35	V1.CD35.0
B200YWABXX:5:8:15538:173496#CAGATCA/2	86	86	1	smNRPS-CC	5875	1024	1109	100	1.74e-35	V1.CD35.0
B200YWABXX:5:24:9248:50297#CAGATCA/2	89	89	1	smNRPS-CC	5875	585	673	98.876	1.74e-35	V1.CD35.0
B200YWABXX:5:27:8308:7264#CAGATCA/2	86	86	1	smNRPS-CC	5875	1136	1221	100	1.74e-35	V1.CD35.0
B200YWABXX:5:27:10018:21109#CAGATCA/1	88	1	86	smNRPS-CC	5875	4276	4361	100	1.74e-35	V1.CD35.0
B200YWABXX:5:27:5248:178891#CAGATCA/2	90	90	5	smNRPS-CC	5875	5790	5875	100	1.74e-35	V1.CD35.0
B200YWABXX:5:42:7801:10835#CAGATCA/2	86	86	1	smNRPS-CC	5875	5253	5338	100	1.74e-35	V1.CD35.0
B200YWABXX:5:42:5217:52500#CAGATCA/1	89	89	1	smNRPS-CC	5875	4256	4344	98.876	1.74e-35	V1.CD35.0
B200YWABXX:5:42:19325:66882#CAGATCA/1	89	89	1	smNRPS-CC	5875	514	602	98.876	1.74e-35	V1.CD35.0
B200YWABXX:5:44:6469:25910#CAGATCA/1	86	86	1	smNRPS-CC	5875	947	1032	100	1.74e-35	V1.CD35.0
B200YWABXX:5:47:16059:94394#CAGATCA/1	90	1	86	smNRPS-CC	5875	5790	5875	100	1.74e-35	V1.CD35.0
B200YWABXX:5:47:16483:126316#CAGATCA/2	89	89	1	smNRPS-CC	5875	2673	2761	98.876	1.74e-35	V1.CD35.0
B200YWABXX:5:61:4903:166935#CAGATCA/1	89	89	1	smNRPS-CC	5875	2693	2781	98.876	1.74e-35	V1.CD35.0
B200YWABXX:5:65:16426:161869#CAGATCA/1	90	90	1	smNRPS-CC	5875	319	407	98.889	1.74e-35	V1.CD35.0
B200YWABXX:5:66:10663:92750#CAGATCA/2	86	1	86	smNRPS-CC	5875	5773	5858	100	1.74e-35	V1.CD35.0
B200YWABXX:5:67:14681:94390#CAGATCA/1	89	89	1	smNRPS-CC	5875	5696	5784	98.876	1.74e-35	V1.CD35.0
B200YWABXX:5:68:11216:51195#CAGATCA/2	86	1	86	smNRPS-CC	5875	150	235	100	1.74e-35	V1.CD35.0
A200FVABXX:6:1:7676:110659#CAGATC/2	90	1	90	smNRPS-CC	5875	5110	5199	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:1:20268:148734#CAGATC/2	90	1	90	smNRPS-CC	5875	4151	4240	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:1:3762:169740#CAGATC/2	90	90	1	smNRPS-CC	5875	4053	4142	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:3:14081:104238#CAGATC/2	90	1	90	smNRPS-CC	5875	2306	2395	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:3:10721:170478#CAGATC/2	90	1	90	smNRPS-CC	5875	1531	1620	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:4:13033:14397#CAGATC/2	90	90	1	smNRPS-CC	5875	2718	2807	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:4:16543:132081#CAGATC/2	87	1	87	smNRPS-CC	5875	527	613	100	4.85e-36	V1.CD35.0
A200FVABXX:6:4:16443:136665#CAGATC/2	90	1	90	smNRPS-CC	5875	2716	2805	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:6:12443:92264#CAGATC/2	90	90	1	smNRPS-CC	5875	1433	1522	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:6:7735:153189#CAGATC/2	90	87	1	smNRPS-CC	5875	5224	5310	100	4.85e-36	V1.CD35.0
A200FVABXX:6:7:4470:42703#CAGATC/2	90	1	90	smNRPS-CC	5875	2728	2817	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:8:20738:30458#CAGATC/2	90	90	1	smNRPS-CC	5875	4138	4227	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:8:19300:108361#CAGATC/2	90	1	90	smNRPS-CC	5875	1463	1552	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:21:19951:109516#CAGATC/2	87	1	87	smNRPS-CC	5875	4977	5063	100	4.85e-36	V1.CD35.0
A200FVABXX:6:22:14776:91837#CAGATC/2	90	1	90	smNRPS-CC	5875	1534	1623	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:23:13048:58181#CAGATC/2	90	1	90	smNRPS-CC	5875	3899	3988	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:24:18194:113013#CAGATC/2	90	90	1	smNRPS-CC	5875	5736	5825	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:25:17282:129536#CAGATC/2	90	90	1	smNRPS-CC	5875	5700	5789	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:27:12097:178004#CAGATC/2	90	90	1	smNRPS-CC	5875	4131	4220	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:41:8584:28747#CAGATC/2	90	1	90	smNRPS-CC	5875	336	425	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:43:11597:129053#CAGATC/2	90	90	1	smNRPS-CC	5875	2688	2777	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:44:18384:133213#CAGATC/2	90	1	90	smNRPS-CC	5875	2900	2990	98.901	4.85e-36	V1.CD35.0
A200FVABXX:6:46:15758:92659#CAGATC/2	90	90	1	smNRPS-CC	5875	2660	2749	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:46:4104:184754#CAGATC/2	90	1	90	smNRPS-CC	5875	5521	5610	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:47:15695:100333#CAGATC/2	90	1	90	smNRPS-CC	5875	3495	3584	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:47:6733:193759#CAGATC/2	90	1	90	smNRPS-CC	5875	3176	3265	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:48:14547:61363#CAGATC/2	90	1	90	smNRPS-CC	5875	4000	4089	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:48:6008:139659#CAGATC/2	90	1	90	smNRPS-CC	5875	2252	2341	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:61:10844:63858#CAGATC/2	90	1	90	smNRPS-CC	5875	4148	4237	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:61:5703:130322#CAGATC/2	90	90	1	smNRPS-CC	5875	4785	4874	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:61:20102:134599#CAGATC/2	90	90	1	smNRPS-CC	5875	4074	4163	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:62:18658:21890#CAGATC/2	90	90	1	smNRPS-CC	5875	2006	2095	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:63:6581:125236#CAGATC/2	90	1	87	smNRPS-CC	5875	1471	1557	100	4.85e-36	V1.CD35.0
A200FVABXX:6:64:3121:44446#CAGATC/2	90	1	90	smNRPS-CC	5875	4148	4237	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:64:2538:176998#CAGATC/2	90	90	1	smNRPS-CC	5875	464	553	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:65:5465:110838#CAGATC/2	90	1	90	smNRPS-CC	5875	5734	5823	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:67:6040:51616#CAGATC/2	90	90	1	smNRPS-CC	5875	328	417	98.889	4.85e-36	V1.CD35.0
A200FVABXX:6:68:6329:162582#CAGATC/2	90	1	90	smNRPS-CC	5875	1570	1659	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:1:8090:33506#CAGATCA/1	90	90	1	smNRPS-CC	5875	5406	5495	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:1:20543:140380#CAGATCA/1	90	1	90	smNRPS-CC	5875	4145	4234	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:1:20544:140397#CAGATCA/1	90	1	90	smNRPS-CC	5875	4145	4234	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:1:19615:168952#CAGATCA/1	90	90	1	smNRPS-CC	5875	2739	2828	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:3:20802:31599#CAGATCA/1	90	90	1	smNRPS-CC	5875	3483	3572	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:3:13032:134206#CAGATCA/2	90	90	1	smNRPS-CC	5875	748	837	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:4:14829:154025#CAGATCA/1	90	1	87	smNRPS-CC	5875	4087	4173	100	4.85e-36	V1.CD35.0
B200YWABXX:5:5:6903:8238#CAGATCA/1	90	1	90	smNRPS-CC	5875	3775	3864	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:5:7824:13494#CAGATCA/2	90	90	1	smNRPS-CC	5875	4226	4315	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:5:21080:35162#CAGATCA/1	90	1	90	smNRPS-CC	5875	514	603	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:6:10406:19652#CAGATCA/2	90	90	1	smNRPS-CC	5875	2648	2737	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:6:6928:141465#CAGATCA/1	90	90	1	smNRPS-CC	5875	4444	4533	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:6:6008:142616#CAGATCA/1	90	1	90	smNRPS-CC	5875	522	611	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:6:13153:159347#CAGATCA/2	87	87	1	smNRPS-CC	5875	3922	4008	100	4.85e-36	V1.CD35.0
B200YWABXX:5:7:4140:49579#CAGATCA/1	90	1	90	smNRPS-CC	5875	5725	5814	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:7:7776:85455#CAGATCA/1	90	1	90	smNRPS-CC	5875	245	334	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:8:6506:79112#CAGATCA/2	90	1	90	smNRPS-CC	5875	462	551	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:21:3221:156631#CAGATCA/1	90	1	87	smNRPS-CC	5875	149	235	100	4.85e-36	V1.CD35.0
B200YWABXX:5:21:6788:158061#CAGATCA/1	90	90	1	smNRPS-CC	5875	5262	5351	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:22:16128:25469#CAGATCA/1	87	1	87	smNRPS-CC	5875	2854	2940	100	4.85e-36	V1.CD35.0
B200YWABXX:5:22:8470:89748#CAGATCA/2	87	1	87	smNRPS-CC	5875	5258	5344	100	4.85e-36	V1.CD35.0
B200YWABXX:5:22:10200:121389#CAGATCA/2	90	90	1	smNRPS-CC	5875	2445	2534	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:23:2151:73336#CAGATCA/1	90	1	90	smNRPS-CC	5875	4038	4127	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:24:9536:79534#CAGATCA/2	90	90	1	smNRPS-CC	5875	461	550	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:24:10191:102794#CAGATCA/2	90	90	1	smNRPS-CC	5875	2801	2890	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:24:12347:140605#CAGATCA/2	90	90	1	smNRPS-CC	5875	2782	2871	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:25:12487:29109#CAGATCA/2	90	1	90	smNRPS-CC	5875	3662	3751	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:25:14030:115639#CAGATCA/1	90	90	1	smNRPS-CC	5875	612	701	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:26:13144:18530#CAGATCA/1	87	87	1	smNRPS-CC	5875	3734	3820	100	4.85e-36	V1.CD35.0
B200YWABXX:5:26:13144:18530#CAGATCA/2	90	1	90	smNRPS-CC	5875	3484	3573	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:26:16393:153162#CAGATCA/2	87	87	1	smNRPS-CC	5875	844	930	100	4.85e-36	V1.CD35.0
B200YWABXX:5:26:3262:188946#CAGATCA/1	90	90	1	smNRPS-CC	5875	2737	2826	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:27:14723:6738#CAGATCA/1	90	90	1	smNRPS-CC	5875	5625	5714	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:27:11326:111384#CAGATCA/1	90	1	90	smNRPS-CC	5875	3047	3136	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:28:3945:92833#CAGATCA/1	87	1	87	smNRPS-CC	5875	1782	1868	100	4.85e-36	V1.CD35.0
B200YWABXX:5:28:6192:190291#CAGATCA/2	90	87	1	smNRPS-CC	5875	1592	1678	100	4.85e-36	V1.CD35.0
B200YWABXX:5:41:11772:51792#CAGATCA/1	90	90	1	smNRPS-CC	5875	4136	4225	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:41:14906:67317#CAGATCA/2	90	90	1	smNRPS-CC	5875	5731	5820	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:41:20423:69971#CAGATCA/2	90	1	90	smNRPS-CC	5875	1900	1989	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:41:9111:75380#CAGATCA/2	90	1	90	smNRPS-CC	5875	5548	5637	98.889	4.85e-36	V1.CD35.0
B200YWABXX:5:41:12235:146756#CAGATCA/1	90	90	1	smNRPS-CC	5875	2797	2886	98.889	4.85e-36	V1.CD35.0
